assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
70566636,16084516,Oropodisma parnassica,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Oropodisma,parnassica,,,,"(Scudder, 1897)",Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
70566653,16084561,Oropodisma taygetosi,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Oropodisma,taygetosi,,,,"Willemse, 1972",Vulnerable,D2,3.1,Unknown,"Global, Europe & Mediterranean"
70566762,16084584,Oropodisma tymphrestosi,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Oropodisma,tymphrestosi,,,,"Willemse, 1972",Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
70566900,16084362,Peripodisma tymphii,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Peripodisma,tymphii,,,,"Willemse, 1972",Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
70567218,16084574,Pezotettix lagoi,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Pezotettix,lagoi,,,,"Jannone, 1936",Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
70567268,16084449,Sphingonotus crivellarii,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Sphingonotus,crivellarii,,,,"Jannone, 1936",Data Deficient,,3.1,Unknown,"Global, Europe & Mediterranean"
70567366,16084627,Stenobothrus clavatus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Stenobothrus,clavatus,,,,"Willemse, 1979",Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
70567692,16084408,Xerohippus solerii,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Xerohippus,solerii,,,,"(Jannone, 1936)",Near Threatened,,3.1,Unknown,"Global, Europe & Mediterranean"
70567952,68380920,Gryllotalpa krimbasi,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,GRYLLOTALPIDAE,Gryllotalpa,krimbasi,,,,"Baccetti, 1992",Least Concern,,3.1,Decreasing,"Global, Europe & Mediterranean"
70567979,68439867,Mogoplistes kinzelbachi,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,MOGOPLISTIDAE,Mogoplistes,kinzelbachi,,,,"Harz, 1976",Data Deficient,,3.1,Unknown,"Global, Europe & Mediterranean"
70568039,44698010,Glyphanus obtusus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,PAMPHAGIDAE,Glyphanus,obtusus,,,,"Fieber, 1853",Endangered,"B2ab(i,ii,iii,iv,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
70568360,68380404,Glyphotmethis heldreichi,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,PAMPHAGIDAE,Glyphotmethis,heldreichi,,,,"(Brunner von Wattenwyl, 1882)",Near Threatened,,3.1,Unknown,Global & Europe
70571529,68444850,Orchamus raulinii,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,PAMPHAGIDAE,Orchamus,raulinii,,,,"(Lucas, 1854)",Vulnerable,"B1ab(ii,iii,iv,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
70572638,64337698,Acrometopa cretensis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Acrometopa,cretensis,,,,"Ramme, 1927",Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
70572787,17181617,Isophya lemnotica,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Isophya,lemnotica,,,,"Werner, 1932",Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
70576978,64869701,Isophya tosevski,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Isophya,tosevski,,,,"Pavicevic, 1983",Least Concern,,3.1,Stable,Global & Europe
70577245,17181748,Leptophyes lisae,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Leptophyes,lisae,,,,"Heller, 1988",Near Threatened,,3.1,Unknown,"Global, Europe & Mediterranean"
70577990,17181859,Metaplastes oertzeni,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Metaplastes,oertzeni,,,,"(Brunner von Wattenwyl, 1891)",Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
70578251,17181896,Poecilimon aegaeus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Poecilimon,aegaeus,,,,"Werner, 1932",Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
70580066,17181947,Poecilimon cretensis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Poecilimon,cretensis,,,,"Werner, 1903",Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
70583263,17181974,Poecilimon gerlindae,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Poecilimon,gerlindae,,,,"Lehmann, Willemse &amp; Heller, 2006",Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
70584324,17181977,Poecilimon gracilioides,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Poecilimon,gracilioides,,,,"Willemse &amp; Heller, 1992",Endangered,"B2ab(ii,iii,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
70587058,68458212,Poecilimon mariannae,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Poecilimon,mariannae,,,,"Heller, 1988",Least Concern,,3.1,Decreasing,"Global, Europe & Mediterranean"
70588026,45466621,Poecilimon nobilis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Poecilimon,nobilis,,,,"Brunner von Wattenwyl, 1878",Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
70588521,45466644,Poecilimon obesus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Poecilimon,obesus,,,,"Brunner von Wattenwyl, 1878",Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
70588833,68458389,Poecilimon orbelicus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Poecilimon,orbelicus,,,,"Pancic, 1883",Least Concern,,3.1,Unknown,Global & Europe
70588894,45466779,Poecilimon paros,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Poecilimon,paros,,,,"Heller &amp; Reinhold, 1992",Endangered,"B1ab(iii,iv,v)+2ab(iii,iv,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
70589222,68458962,Poecilimon propinquus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Poecilimon,propinquus,,,,"Brunner von Wattenwyl, 1878",Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
70590078,45466695,Poecilimon soulion,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Poecilimon,soulion,,,,"Willemse, 1987",Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
70591713,68459242,Poecilimon thessalicus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Poecilimon,thessalicus,,,,"Brunner von Wattenwyl, 1891",Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
70592575,68459544,Poecilimon veluchianus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Poecilimon,veluchianus,,,,"Ramme, 1933",Least Concern,,3.1,Unknown,Global & Europe
70592810,68459582,Poecilimon werneri,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Poecilimon,werneri,,,,"Ramme, 1933",Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
70592907,68459596,Poecilimon zimmeri,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Poecilimon,zimmeri,,,,"Ramme, 1933",Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
70593097,68313516,Dolichopoda annae,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,RHAPHIDOPHORIDAE,Dolichopoda,annae,,,,"Boudou-Saltet, 1973",Near Threatened,,3.1,Unknown,"Global, Europe & Mediterranean"
70593507,17046304,Dolichopoda dalensi,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,RHAPHIDOPHORIDAE,Dolichopoda,dalensi,,,,"Boudou-Saltet, 1972",Vulnerable,D2,3.1,Unknown,"Global, Europe & Mediterranean"
70594412,17046311,Dolichopoda giachinoi,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,RHAPHIDOPHORIDAE,Dolichopoda,giachinoi,,,,"Rampini &amp; di Russo, 2008",Data Deficient,,3.1,Unknown,"Global, Europe & Mediterranean"
70594650,68314157,Dolichopoda graeca,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,RHAPHIDOPHORIDAE,Dolichopoda,graeca,,,,"Chopard, 1964",Vulnerable,D2,3.1,Unknown,"Global, Europe & Mediterranean"
70595042,68314228,Dolichopoda insignis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,RHAPHIDOPHORIDAE,Dolichopoda,insignis,,,,"Chopard, 1955",Near Threatened,,3.1,Unknown,"Global, Europe & Mediterranean"
70595257,17046317,Dolichopoda ithakii,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,RHAPHIDOPHORIDAE,Dolichopoda,ithakii,,,,"Rampini &amp; di Russo, 2008",Vulnerable,D2,3.1,Unknown,"Global, Europe & Mediterranean"
70595489,17046320,Dolichopoda kiriakii,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,RHAPHIDOPHORIDAE,Dolichopoda,kiriakii,,,,"Rampini and Di Russo, 2008",Near Threatened,,3.1,Unknown,"Global, Europe & Mediterranean"
70595921,17046297,Dolichopoda lustriae,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,RHAPHIDOPHORIDAE,Dolichopoda,lustriae,,,,"Rampini &amp; di Russo, 2008",Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
70596147,68314432,Dolichopoda makrykapa,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,RHAPHIDOPHORIDAE,Dolichopoda,makrykapa,,,,"Boudou-Saltet, 1980",Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
70596267,68314461,Dolichopoda matsakisi,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,RHAPHIDOPHORIDAE,Dolichopoda,matsakisi,,,,"Boudou-Saltet, 1972",Vulnerable,D2,3.1,Unknown,"Global, Europe & Mediterranean"
70596318,68314517,Dolichopoda naxia,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,RHAPHIDOPHORIDAE,Dolichopoda,naxia,,,,"Boudou-Saltet, 1973",Vulnerable,D2,3.1,Unknown,"Global, Europe & Mediterranean"
70613718,70613694,Dolichopoda giulianae,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,RHAPHIDOPHORIDAE,Dolichopoda,giulianae,,,,"Rampini &amp; Di Russo, 2012",Vulnerable,D2,3.1,Unknown,"Global, Europe & Mediterranean"
70613903,70613898,Troglophilus zoiai,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,RHAPHIDOPHORIDAE,Troglophilus,zoiai,,,,"Di Russo, Rampini &amp; Cobolli, 2014",Near Threatened,,3.1,Unknown,"Global, Europe & Mediterranean"
70622869,17046324,Dolichopoda patrizii,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,RHAPHIDOPHORIDAE,Dolichopoda,patrizii,,,,"Chopard, 1964",Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
70623051,17046327,Dolichopoda pavesii,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,RHAPHIDOPHORIDAE,Dolichopoda,pavesii,,,,"Galvagni, 2002",Vulnerable,D2,3.1,Unknown,"Global, Europe & Mediterranean"
70623319,68314680,Dolichopoda petrochilosi,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,RHAPHIDOPHORIDAE,Dolichopoda,petrochilosi,,,,"Chopard, 1954",Vulnerable,D2,3.1,Unknown,"Global, Europe & Mediterranean"
70623572,68315084,Dolichopoda unicolor,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,RHAPHIDOPHORIDAE,Dolichopoda,unicolor,,,,"Chopard, 1964",Least Concern,,3.1,Stable,"Global, Europe & Mediterranean"
70623590,68315135,Dolichopoda vandeli,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,RHAPHIDOPHORIDAE,Dolichopoda,vandeli,,,,"Boudou-Saltet, 1970",Least Concern,,3.1,Stable,"Global, Europe & Mediterranean"
70623629,68485526,Troglophilus lagoi,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,RHAPHIDOPHORIDAE,Troglophilus,lagoi,,,,"Mennozi, 1934",Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
70623658,68485565,Troglophilus marinae,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,RHAPHIDOPHORIDAE,Troglophilus,marinae,,,,"Rampini &amp; Di Russo, 2003",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,"Global, Europe & Mediterranean"
70623690,64529440,Anadrymadusa brevipennis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Anadrymadusa,brevipennis,,,,"(Brunner von Wattenwyl, 1882)",Vulnerable,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
70623879,44710646,Bradyporus oniscus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Bradyporus,oniscus,,,,"(Burmeister, 1838)",Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
70624036,68281269,Conocephalus grebenchikovi,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Conocephalus,grebenchikovi,,,,"Uvarov, 1942",Data Deficient,,3.1,Decreasing,"Global, Europe & Mediterranean"
70624269,44711866,Eupholidoptera pallipes,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Eupholidoptera,pallipes,,,,"Willemse &amp; Kruseman, 1976",Vulnerable,D2,3.1,Unknown,"Global, Europe & Mediterranean"
70624514,68380211,Gampsocleis abbreviata,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Gampsocleis,abbreviata,,,,"Herman, 1874",Least Concern,,3.1,Unknown,Global & Europe
70624570,68427881,Metrioptera tsirojanni,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Metrioptera,tsirojanni,,,,"Harz &amp; Pfau, 1983",Least Concern,,3.1,Unknown,Global & Europe
70624587,44712056,Modestana ebneri,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Modestana,ebneri,,,,"(Ramme, 1926)",Least Concern,,3.1,Unknown,Global & Europe
70624635,68450071,Parnassiana chelmos,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Parnassiana,chelmos,,,,"(Zeuner, 1941)",Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
70624651,68450152,Parnassiana coracis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Parnassiana,coracis,,,,"(Ramme, 1921)",Vulnerable,D2,3.1,Unknown,"Global, Europe & Mediterranean"
70624666,68450165,Parnassiana dirphys,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Parnassiana,dirphys,,,,"(Willemse, 1980)",Vulnerable,D2,3.1,Unknown,"Global, Europe & Mediterranean"
70624681,68450223,Parnassiana fusca,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Parnassiana,fusca,,,,"(Brunner von Wattenwyl, 1882)",Vulnerable,D2,3.1,Unknown,"Global, Europe & Mediterranean"
70624696,68450237,Parnassiana gionica,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Parnassiana,gionica,,,,"La Greca &amp; Messina, 1976",Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
70624711,68450241,Parnassiana menalon,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Parnassiana,menalon,,,,"Willemse, 1975",Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
70624738,68450251,Parnassiana nigromarginata,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Parnassiana,nigromarginata,,,,"(Willemse &amp; Willemse, 1987)",Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
70624763,68450271,Parnassiana panaetolikon,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Parnassiana,panaetolikon,,,,"Willemse, 1980",Critically Endangered,B1ab(v),3.1,Decreasing,"Global, Europe & Mediterranean"
70624784,68450303,Parnassiana parnassica,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Parnassiana,parnassica,,,,"(Ramme, 1926)",Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
70624834,68450311,Parnassiana parnon,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Parnassiana,parnon,,,,"Willemse, 1980",Vulnerable,D2,3.1,Unknown,"Global, Europe & Mediterranean"
70624861,68450318,Parnassiana tenuis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Parnassiana,tenuis,,,,"(Heller &amp; Willemse, 1989)",Vulnerable,D2,3.1,Unknown,"Global, Europe & Mediterranean"
70624888,68450364,Parnassiana tymphiensis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Parnassiana,tymphiensis,,,,"(Willemse, 1973)",Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
70624904,68450372,Parnassiana tymphrestos,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Parnassiana,tymphrestos,,,,"Zeuner, 1941",Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
70624951,68451909,Pholidoptera lucasi,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Pholidoptera,lucasi,,,,"Willemse, 1976",Endangered,"B1ab(iii,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
70624978,44698034,Rhacocleis agiostratica,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Rhacocleis,agiostratica,,,,"Werner, 1937",Data Deficient,,3.1,Unknown,"Global, Europe & Mediterranean"
70625066,44698051,Rhacocleis crypta,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Rhacocleis,crypta,,,,"Willemse &amp; Willemse, 2005",Vulnerable,D2,3.1,Unknown,"Global, Europe & Mediterranean"
70625081,44698053,Rhacocleis derrai,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Rhacocleis,derrai,,,,"Harz, 1983",Vulnerable,D2,3.1,Unknown,"Global, Europe & Mediterranean"
70625107,44698055,Rhacocleis distinguenda,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Rhacocleis,distinguenda,,,,"Werner, 1934",Vulnerable,D2,3.1,Unknown,"Global, Europe & Mediterranean"
70625138,44698057,Rhacocleis edentata,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Rhacocleis,edentata,,,,"Willemse, 1982",Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
70625171,44698059,Rhacocleis ferdinandi,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Rhacocleis,ferdinandi,,,,"Willemse &amp; Tilmans, 1987",Vulnerable,D2,3.1,Unknown,"Global, Europe & Mediterranean"
70625186,44698070,Rhacocleis graeca,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Rhacocleis,graeca,,,,"Uvarov, 1942",Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
70625240,44698072,Rhacocleis insularis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Rhacocleis,insularis,,,,"Ramme, 1928",Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
70625268,44698076,Rhacocleis lithoscirtetes,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Rhacocleis,lithoscirtetes,,,,"Willemse &amp; Willemse, 2005",Vulnerable,D2,3.1,Unknown,"Global, Europe & Mediterranean"
70625294,44698104,Rhacocleis trilobata,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Rhacocleis,trilobata,,,,"La Greca &amp; Messina, 1974",Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,"Global, Europe & Mediterranean"
70625315,44698115,Rhacocleis uvarovi,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Rhacocleis,uvarovi,,,,"Ramme, 1936",Data Deficient,,3.1,Unknown,"Global, Europe & Mediterranean"
70625374,44698141,Rhacocleis werneri,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Rhacocleis,werneri,,,,"Willemse, 1982",Near Threatened,,3.1,Decreasing,"Global, Europe & Mediterranean"
70627797,70613415,Dolichopoda calidnae,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,RHAPHIDOPHORIDAE,Dolichopoda,calidnae,,,,"Rampini &amp; Di Russo, 2012",Vulnerable,D2,3.1,Unknown,"Global, Europe & Mediterranean"
70627846,68427564,Metaplastes ornatus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Metaplastes,ornatus,,,,"(Ramme, 1931)",Least Concern,,3.1,Unknown,Global & Europe
70627851,68468653,Saga hellenica,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Saga,hellenica,,,,"Kaltenbach, 1967",Least Concern,,3.1,Unknown,Global & Europe
70632622,15037223,Acrida ungarica,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Acrida,ungarica,,,,"(Herbst, 1786)",Least Concern,,3.1,Stable,Global & Europe
70648409,68441393,Myrmecophilus myrmecophilus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,MYRMECOPHILIDAE,Myrmecophilus,myrmecophilus,,,,"(Savi, 1819)",Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
70737900,16084535,Sphingonotus personatus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Sphingonotus,personatus,,,,"Zanon, 1926",Endangered,"B2ab(ii,iii,iv,v)",3.1,Decreasing,Global & Europe
70741204,68486103,Uromenus elegans,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Uromenus,elegans,,,,"(Fischer, 1853)",Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean"
70984770,158694,Aeshna affinis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Aeshna,affinis,,,,"Vander Linden, 1820",Least Concern,,3.1,Increasing,Global
72305432,158692,Aeshna isoceles,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Aeshna,isoceles,,,,"(Müller, 1767)",Least Concern,,3.1,Unknown,Global
72310087,59811,Anax ephippiger,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Anax,ephippiger,,,,"(Burmeister, 1839)",Least Concern,,3.1,Unknown,Global
72311295,59812,Anax imperator,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Anax,imperator,,,,"Leach, 1815",Least Concern,,3.1,Stable,Global
72312377,165488,Anax parthenope,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Anax,parthenope,,,,"(Selys, 1839)",Least Concern,,3.1,Stable,Global
74249405,16084560,Chorthippus oschei,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Chorthippus,oschei,,,,"Helversen, 1986",Least Concern,,3.1,Unknown,Global & Europe
74491942,16084407,Euchorthippus declivus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Euchorthippus,declivus,,,,"(Brisout de Barneville, 1848)",Least Concern,,3.1,Increasing,Global & Europe
74495954,16084581,Odontopodisma decipiens,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Odontopodisma,decipiens,,,,"Ramme, 1951",Least Concern,,3.1,Stable,Global & Europe
74515247,16084507,Stenobothrus rubicundulus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Stenobothrus,rubicundulus,,,,"Kruseman & Jeekel, 1967",Least Concern,,3.1,Unknown,Global & Europe
74521769,68446520,Paramogoplistes novaki,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,MOGOPLISTIDAE,Paramogoplistes,novaki,,,,"(Krauss, 1888)",Data Deficient,,3.1,Unknown,Global & Europe
74525015,44710118,Andreiniimon nuptialis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Andreiniimon,nuptialis,,,,"(Karny, 1918)",Vulnerable,"B2ab(iii,v)",3.1,Decreasing,Global & Europe
74525174,64549979,Barbitistes yersini,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Barbitistes,yersini,,,,"Brunner von Wattenwyl, 1878",Least Concern,,3.1,Unknown,Global & Europe
74525748,64869542,Isophya speciosa,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Isophya,speciosa,,,,"(Frivaldsky, 1867)",Least Concern,,3.1,Unknown,Global & Europe
74526085,44709104,Leptophyes boscii,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Leptophyes,boscii,,,,"Fieber, 1853",Least Concern,,3.1,Decreasing,Global & Europe
74526293,44709622,Leptophyes punctatissima,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Leptophyes,punctatissima,,,,"(Bosc, 1792)",Least Concern,,3.1,Increasing,Global & Europe
74527328,45466482,Poecilimon affinis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Poecilimon,affinis,,,,"(Frivaldsky, 1867)",Least Concern,,3.1,Stable,"Global, Europe & Mediterranean"
